timestamp,bs_id,connected_vehicles,packets_sent,packets_received,avg_rssi,avg_snr,utilization
350.0,12123831584,0,0,0,0.0,0.0,1.1770792014015062e-05
350.0,12459218189,0,0,0,0.0,0.0,1.1557112014685042e-05
350.0,12459243351,0,0,0,0.0,0.0,1.1451629191205265e-05
350.0,12459243352,0,0,0,0.0,0.0,1.1150236852611852e-05
350.0,12492308032,0,0,0,0.0,0.0,1.1331354663391524e-05
350.0,12492308040,0,0,0,0.0,0.0,1.1117467639711179e-05
350.0,12492308041,0,0,0,0.0,0.0,1.116382070623242e-05
350.0,12492308046,0,0,0,0.0,0.0,1.102617193339425e-05
350.0,12492308047,0,0,0,0.0,0.0,1.1514260685241956e-05
350.0,12492308048,0,0,0,0.0,0.0,1.1636862376655875e-05
350.0,12492308061,0,0,0,0.0,0.0,1.1271196603561298e-05
350.0,12492308063,0,0,0,0.0,0.0,1.0931829369341097e-05
350.0,12492308064,0,0,0,0.0,0.0,1.1609883926011914e-05
350.0,12492308147,0,0,0,0.0,0.0,1.1062869709689073e-05
350.0,12492308150,0,0,0,0.0,0.0,1.139869077952945e-05
350.0,12612408133,0,0,0,0.0,0.0,1.0623697736446377e-05
350.0,12625079624,0,0,0,0.0,0.0,1.0643974364258154e-05
350.0,13072765088,0,0,0,0.0,0.0,1.0848425290264148e-05
350.0,13072765092,0,0,0,0.0,0.0,1.1459207301909793e-05
350.0,13072765094,0,0,0,0.0,0.0,1.0812982809073263e-05
350.0,17327106,0,0,0,0.0,0.0,1.0859566841081152e-05
350.0,1835344809,0,0,0,0.0,0.0,1.059045693954409e-05
350.0,248839215,0,0,0,0.0,0.0,1.0783202532170724e-05
350.0,249075973,0,0,0,0.0,0.0,1.0370849294103524e-05
350.0,364626139,0,0,0,0.0,0.0,1.1127604017543827e-05
350.0,4582284826,0,0,0,0.0,0.0,1.040522925669175e-05
350.0,4872132537,0,0,0,0.0,0.0,1.1232083839851213e-05
350.0,493556454,0,0,0,0.0,0.0,1.0737909396788062e-05
350.0,5346843788,0,0,0,0.0,0.0,1.1275450065156933e-05
350.0,5354313548,0,0,0,0.0,0.0,1.0556279885604295e-05
350.0,699576768,0,0,0,0.0,0.0,1.0596999316148689e-05
350.0,699576794,0,0,0,0.0,0.0,1.0342563168410064e-05
350.0,7287518216,0,0,0,0.0,0.0,1.0655018395599945e-05
351.0,1070314190,0,0,0,0.0,0.0,5.596926548020485e-05
351.0,11294646345,0,0,0,0.0,0.0,1.6868115787628646e-05
351.0,11294646347,0,0,0,0.0,0.0,1.5038327199746385e-05
351.0,11294646352,0,0,0,0.0,0.0,1.3302066360813899e-05
351.0,11294646355,0,0,0,0.0,0.0,1.2672655427897977e-05
351.0,11302971567,0,0,0,0.0,0.0,1.2215153164288099e-05
351.0,11302992907,0,0,0,0.0,0.0,1.1545074359992002e-05
351.0,11302992908,0,0,0,0.0,0.0,1.2954504932002538e-05
351.0,11302992909,0,0,0,0.0,0.0,1.2546556045068313e-05
351.0,11302992910,0,0,0,0.0,0.0,1.2106591898622841e-05
351.0,11303526456,0,0,0,0.0,0.0,1.2310131833474094e-05
351.0,11303526457,0,0,0,0.0,0.0,1.188750469319093e-05
351.0,11303526458,0,0,0,0.0,0.0,1.1578524705675635e-05
351.0,1148895344,0,0,0,0.0,0.0,1.1342437032468094e-05
351.0,12123831581,0,0,0,0.0,0.0,1.1167523167645612e-05
351.0,12123831582,0,0,0,0.0,0.0,1.1837083950995917e-05
351.0,12123831583,0,0,0,0.0,0.0,1.2046539933222858e-05
351.0,12123831584,0,0,0,0.0,0.0,1.1755141172286157e-05
351.0,12459218189,0,0,0,0.0,0.0,1.1545291593649856e-05
351.0,12459243351,0,0,0,0.0,0.0,1.1437371649134003e-05
351.0,12459243352,0,0,0,0.0,0.0,1.113141274777657e-05
351.0,12492308032,0,0,0,0.0,0.0,1.1320314976933067e-05
351.0,12492308040,0,0,0,0.0,0.0,1.110448795013697e-05
